MsgID.LOCAL_POSITION,11.6010000,-0.0610307,0.4673625,-0.0034246
MsgID.LOCAL_VELOCITY,11.6010000,0.0354692,-0.0282284,0.0684449
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924799,0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,0.0600000
MsgID.LOCAL_POSITION,11.8510000,0.1030432,0.3864174,-0.0109795
MsgID.LOCAL_VELOCITY,11.8510000,0.0062973,0.0099829,-0.0001360
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924813,0.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,12.1010000,0.1128104,0.2609075,-0.0534203
MsgID.LOCAL_VELOCITY,12.1010000,0.0000119,0.0000017,-0.0000008
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924814,0.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.3510000,-0.0039256,0.3130751,-0.1026170
MsgID.LOCAL_VELOCITY,12.3510000,0.0000284,-0.0000096,0.0000179
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924804,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.6010000,-0.0553896,0.1565223,-0.1463231
MsgID.LOCAL_VELOCITY,12.6010000,0.0000115,-0.0000135,0.0000141
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7924799,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.8510000,0.0463774,0.1369049,-0.1838091
MsgID.LOCAL_VELOCITY,12.8510000,-0.0000058,-0.0000154,0.0000101
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924808,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924792,0.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.1020000,-0.1338824,0.3794757,-0.2053945
MsgID.LOCAL_VELOCITY,13.1020000,0.0000098,0.0000099,0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924790,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.3520000,-0.1626341,0.3176534,-0.2069675
MsgID.LOCAL_VELOCITY,13.3520000,0.0000043,-0.0000120,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924805,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.6020000,0.0039542,0.1410124,-0.1857291
MsgID.LOCAL_VELOCITY,13.6020000,-0.0000047,-0.0000116,0.0000281
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924812,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.8520000,0.0907245,0.1291080,-0.1417353
MsgID.LOCAL_VELOCITY,13.8520000,0.0000155,-0.0000019,0.0000145
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924797,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.1020000,-0.0787568,0.2373543,-0.0890336
MsgID.LOCAL_VELOCITY,14.1020000,0.0000113,-0.0000095,0.0000175
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924789,0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.3520000,-0.1648482,0.2396849,-0.0300917
MsgID.LOCAL_VELOCITY,14.3520000,-0.0000080,-0.0000170,0.0000074
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924799,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.6020000,-0.0523888,0.2437509,0.0189490
MsgID.LOCAL_VELOCITY,14.6020000,0.0000121,-0.0000083,0.0000022
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924800,-0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.8520000,-0.0469545,0.4205554,0.0529925
MsgID.LOCAL_VELOCITY,14.8520000,0.0000486,-0.0006781,-0.0013297
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924797,-0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.1000000
MsgID.LOCAL_POSITION,15.1020000,-0.0798670,0.3644159,0.0528602
MsgID.LOCAL_VELOCITY,15.1020000,0.0019369,-0.0132816,-0.1052089
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924799,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.0400000
MsgID.LOCAL_POSITION,15.3520000,-0.0577653,0.1796886,0.0339852
MsgID.LOCAL_VELOCITY,15.3520000,0.0095035,-0.0375488,0.0441910
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7924796,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,0.0900000
MsgID.LOCAL_POSITION,15.6020000,-0.0894094,0.1575475,0.0311849
MsgID.LOCAL_VELOCITY,15.6020000,0.0135371,-0.0374803,0.0987994
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924784,-0.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.8520000,-0.2282867,0.3793414,0.0114827
MsgID.LOCAL_VELOCITY,15.8520000,0.0000021,-0.0000085,0.0000064
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924796,0.0210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.1020000,-0.0924822,0.4280792,-0.0215778
MsgID.LOCAL_VELOCITY,16.1020000,0.0000069,0.0000017,-0.0000028
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924812,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.3520000,0.0846532,0.3756952,-0.0565739
MsgID.LOCAL_VELOCITY,16.3520000,0.0000014,-0.0000041,0.0000266
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924795,0.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.6030000,-0.1073050,0.1841734,-0.0854025
MsgID.LOCAL_VELOCITY,16.6030000,0.0000060,-0.0000001,0.0000081
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924789,0.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.8530000,-0.1715666,0.2010685,-0.1111890
MsgID.LOCAL_VELOCITY,16.8530000,0.0000199,-0.0000019,0.0000094
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924786,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.1030000,-0.2041947,0.3110882,-0.1272869
MsgID.LOCAL_VELOCITY,17.1030000,-0.0000039,0.0000002,0.0000253
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924788,0.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.3530000,-0.1818211,0.2798724,-0.1372636
MsgID.LOCAL_VELOCITY,17.3530000,-0.0000110,0.0000031,-0.0000424
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924807,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.6030000,0.0355892,0.2787291,-0.1417508
MsgID.LOCAL_VELOCITY,17.6030000,0.0000255,-0.0000001,0.0000177
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924809,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.8530000,0.0495947,0.4001629,-0.1422339
MsgID.LOCAL_VELOCITY,17.8530000,0.0000059,-0.0000202,-0.0000205
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924804,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.1030000,-0.0056982,0.2449859,-0.1417431
MsgID.LOCAL_VELOCITY,18.1030000,0.0000346,-0.0000009,0.0000171
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924790,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.3530000,-0.1622551,0.1126236,-0.1424091
MsgID.LOCAL_VELOCITY,18.3530000,0.0000042,0.0000027,0.0000137
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924786,0.1440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.6030000,-0.2026352,0.1135436,-0.1448211
MsgID.LOCAL_VELOCITY,18.6030000,-0.0000001,0.0000031,0.0000210
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924790,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.8530000,-0.1523806,0.2713902,-0.1491702
MsgID.LOCAL_VELOCITY,18.8530000,0.0000270,-0.0000198,0.0000184
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924809,0.1540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.1030000,0.0522489,0.3055831,-0.1542003
MsgID.LOCAL_VELOCITY,19.1030000,0.0000319,0.0000022,0.0000399
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924802,0.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.3530000,-0.0248493,0.3141286,-0.1610793
MsgID.LOCAL_VELOCITY,19.3530000,0.0000139,-0.0000164,0.0000174
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924785,0.1670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.6040000,-0.2167203,0.2709742,-0.1673076
MsgID.LOCAL_VELOCITY,19.6040000,-0.0000023,-0.0000057,0.0000219
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924789,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.8540000,-0.1712723,0.2683437,-0.1720890
MsgID.LOCAL_VELOCITY,19.8540000,-0.0000214,-0.0000006,-0.0000273
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924797,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.1040000,-0.0767461,0.3562778,-0.1712847
MsgID.LOCAL_VELOCITY,20.1040000,-0.0000113,-0.0000150,0.0000305
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924807,0.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.3540000,0.0352202,0.3384999,-0.1616614
MsgID.LOCAL_VELOCITY,20.3540000,-0.0000032,-0.0000074,0.0000199
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924815,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.6040000,0.1228600,0.1349982,-0.1417584
MsgID.LOCAL_VELOCITY,20.6040000,-0.0000007,-0.0000017,0.0000112
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924816,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.8540000,0.1299148,0.2089913,-0.1087929
MsgID.LOCAL_VELOCITY,20.8540000,0.0000033,-0.0000208,0.0000156
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924805,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.1040000,0.0058414,0.3764279,-0.0718872
MsgID.LOCAL_VELOCITY,21.1040000,-0.0000088,-0.0000130,0.0000224
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924800,0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.3540000,-0.0421083,0.3633862,-0.0280381
MsgID.LOCAL_VELOCITY,21.3540000,-0.0000147,-0.0000245,-0.0000399
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924800,-0.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.6040000,-0.0413888,0.2836992,0.0076865
MsgID.LOCAL_VELOCITY,21.6040000,0.0000174,-0.0000073,0.0000331
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924810,-0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.8540000,0.0698081,0.2778836,0.0407247
MsgID.LOCAL_VELOCITY,21.8540000,-0.0000208,0.0000239,0.0000037
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924811,-0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.1040000,0.0783233,0.3481311,0.0601210
MsgID.LOCAL_VELOCITY,22.1040000,-0.0000013,0.0000160,0.0000045
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924794,-0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.3550000,-0.1156309,0.4288457,0.0666751
MsgID.LOCAL_VELOCITY,22.3550000,0.0000013,0.0000033,-0.0000398
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924796,-0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.6050000,-0.0875032,0.4034687,0.0544386
MsgID.LOCAL_VELOCITY,22.6050000,0.0000075,0.0000105,-0.0000012
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924791,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.8550000,-0.1426615,0.1795993,0.0187600
MsgID.LOCAL_VELOCITY,22.8550000,-0.0000071,0.0000043,0.0000126
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924785,0.0270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.1050000,-0.2160418,0.1487854,-0.0275636
MsgID.LOCAL_VELOCITY,23.1050000,0.0000221,-0.0000070,0.0000398
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924800,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.3550000,-0.0466349,0.3158705,-0.0890108
MsgID.LOCAL_VELOCITY,23.3550000,0.0000089,-0.0000415,0.0000423
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924803,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.6050000,-0.0155674,0.4205394,-0.1403701
MsgID.LOCAL_VELOCITY,23.6050000,0.0000063,-0.0000129,0.0000156
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924800,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.8550000,-0.0421099,0.3269332,-0.1855400
MsgID.LOCAL_VELOCITY,23.8550000,-0.0000286,-0.0000109,0.0000144
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924801,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.1050000,-0.0384173,0.2384453,-0.2062998
MsgID.LOCAL_VELOCITY,24.1050000,0.0000090,-0.0000106,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924812,0.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.3560000,0.0889687,0.2522412,-0.2055121
MsgID.LOCAL_VELOCITY,24.3560000,0.0000098,-0.0000352,0.0000383
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924809,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.6060000,0.0549006,0.2658318,-0.1854046
MsgID.LOCAL_VELOCITY,24.6060000,-0.0000072,-0.0000080,0.0000432
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924792,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.8560000,-0.1393784,0.1449164,-0.1467117
MsgID.LOCAL_VELOCITY,24.8560000,0.0000057,-0.0000103,0.0000167
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924793,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.1060000,-0.1227370,0.2432279,-0.1046659
MsgID.LOCAL_VELOCITY,25.1060000,0.0000340,-0.0000005,0.0000207
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924799,0.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
